platform,username,post_url,caption,media_url,likes,comments,views,upload_date
facebook,mrbeast,https://www.facebook.com/mrbeast/posts/11,"Anything You Can Fit In The Circle, I'll Pay For ⭕💰",https://facebook.com/mrbeast/photos/11.jpg,295056,3636,1509351,2025-10-26 01:32:10
facebook,mrbeast,https://www.facebook.com/mrbeast/posts/12,I Opened The World's Largest Grocery Store 🛒🌟,https://facebook.com/mrbeast/photos/12.jpg,554334,5350,3190622,2025-10-25 02:44:10
facebook,mrbeast,https://www.facebook.com/mrbeast/posts/13,Giving Away A House To A Random Subscriber! 🏠🔑,https://facebook.com/mrbeast/photos/13.jpg,773873,14881,2358224,2025-10-22 22:15:10
facebook,mrbeast,https://www.facebook.com/mrbeast/posts/14,"Last To Leave Circle Wins $500,000! ⭕💰",https://facebook.com/mrbeast/photos/14.jpg,606209,3953,3423689,2025-10-21 05:59:10
facebook,mrbeast,https://www.facebook.com/mrbeast/posts/15,"Last To Stop Running Wins $100,000! 🏃‍♂️💵",https://facebook.com/mrbeast/photos/15.jpg,329370,2043,1601031,2025-10-20 23:25:10
facebook,mrbeast,https://www.facebook.com/mrbeast/posts/16,"$1 vs $100,000 Vacation! Which would you choose? ✈️",https://facebook.com/mrbeast/photos/16.jpg,487217,6631,2182075,2025-10-20 18:12:10
facebook,mrbeast,https://www.facebook.com/mrbeast/posts/17,"Anything You Can Fit In The Circle, I'll Pay For ⭕💰",https://facebook.com/mrbeast/photos/17.jpg,437493,3066,2620832,2025-10-20 04:53:10
facebook,mrbeast,https://www.facebook.com/mrbeast/posts/18,Recreating Squid Game in real life! 456 contestants 🔴🔺⭕,https://facebook.com/mrbeast/photos/18.jpg,419421,4749,2217033,2025-10-17 04:56:10
facebook,mrbeast,https://www.facebook.com/mrbeast/posts/19,Building 100 Wells In Africa 🌍💧 #TeamTrees,https://facebook.com/mrbeast/photos/19.jpg,467019,8619,2231867,2025-10-15 18:02:10
facebook,mrbeast,https://www.facebook.com/mrbeast/posts/20,Building 100 Wells In Africa 🌍💧 #TeamTrees,https://facebook.com/mrbeast/photos/20.jpg,459822,6279,2205747,2025-10-13 02:23:10
facebook,mrbeast,https://www.facebook.com/mrbeast/posts/21,New video dropping in 2 hours! You won't believe this one 🚀🔥,https://facebook.com/mrbeast/photos/21.jpg,274480,2827,1125798,2025-10-11 00:45:10
facebook,mrbeast,https://www.facebook.com/mrbeast/posts/22,I Adopted Every Dog In A Shelter! 🐕❤️,https://facebook.com/mrbeast/photos/22.jpg,290110,2493,1020721,2025-10-10 20:57:10
facebook,mrbeast,https://www.facebook.com/mrbeast/posts/23,"$10,000 Every Day You Survive In The Wilderness 🏕️💵",https://facebook.com/mrbeast/photos/23.jpg,406225,2527,1552800,2025-10-08 04:58:10
facebook,mrbeast,https://www.facebook.com/mrbeast/posts/24,"World's Largest Pizza! 🍕 40,000 slices served",https://facebook.com/mrbeast/photos/24.jpg,572654,11251,2323876,2025-10-07 04:50:10
facebook,mrbeast,https://www.facebook.com/mrbeast/posts/25,I Survived 24 Hours Straight In Ice ❄️🥶,https://facebook.com/mrbeast/photos/25.jpg,476941,5364,2845329,2025-10-03 08:33:10
facebook,mrbeast,https://www.facebook.com/mrbeast/posts/26,I Survived 24 Hours Straight In Ice ❄️🥶,https://facebook.com/mrbeast/photos/26.jpg,231055,4185,754039,2025-10-03 01:25:10
facebook,mrbeast,https://www.facebook.com/mrbeast/posts/27,100 People vs 1 Million Zombies! 🧟‍♂️💥,https://facebook.com/mrbeast/photos/27.jpg,295618,2230,1150261,2025-10-01 02:32:10
facebook,mrbeast,https://www.facebook.com/mrbeast/posts/28,I Gave Away A Private Island! 🏝️😱 Link in bio,https://facebook.com/mrbeast/photos/28.jpg,296515,4572,945598,2025-09-26 22:31:10
facebook,mrbeast,https://www.facebook.com/mrbeast/posts/29,"$1 vs $250,000 Hotel Room! 🏨✨",https://facebook.com/mrbeast/photos/29.jpg,679665,7100,2715631,2025-09-25 08:31:10
facebook,mrbeast,https://www.facebook.com/mrbeast/posts/30,I Survived 24 Hours Straight In Ice ❄️🥶,https://facebook.com/mrbeast/photos/30.jpg,610499,8326,2631130,2025-09-24 06:41:10
facebook,mrbeast,https://www.facebook.com/mrbeast/posts/31,I Opened A Free Restaurant For 24 Hours 🍔🍟,https://facebook.com/mrbeast/photos/31.jpg,316743,4132,1668240,2025-09-24 02:06:10
facebook,mrbeast,https://www.facebook.com/mrbeast/posts/32,I Spent 7 Days Buried Alive ⚰️😰,https://facebook.com/mrbeast/photos/32.jpg,777908,13979,2697486,2025-09-22 20:00:10
facebook,mrbeast,https://www.facebook.com/mrbeast/posts/33,I Gave My 100 Millionth Subscriber A Private Island 🎉🏝️,https://facebook.com/mrbeast/photos/33.jpg,341546,2961,1978755,2025-09-22 18:25:10
facebook,mrbeast,https://www.facebook.com/mrbeast/posts/34,Giving Away A House To A Random Subscriber! 🏠🔑,https://facebook.com/mrbeast/photos/34.jpg,500432,9653,1984491,2025-09-21 18:38:10
facebook,nasa,https://www.facebook.com/nasa/posts/0,The Pillars of Creation in stunning detail ✨🔭 #HubbleSpace,https://facebook.com/nasa/photos/0.jpg,290726,2949,1515217,2025-11-05 22:04:10
facebook,nasa,https://www.facebook.com/nasa/posts/1,This galaxy is 13 billion years old 🌀⏰ #DeepSpace,https://facebook.com/nasa/photos/1.jpg,350755,4517,1712559,2025-11-05 21:21:10
facebook,nasa,https://www.facebook.com/nasa/posts/2,International cooperation in action 🤝🌍 #ISS,https://facebook.com/nasa/photos/2.jpg,194787,1323,855646,2025-11-05 01:15:10
facebook,nasa,https://www.facebook.com/nasa/posts/3,Launch countdown begins! T-minus 24 hours 🚀⏰,https://facebook.com/nasa/photos/3.jpg,123161,1589,732938,2025-11-04 05:10:10
facebook,nasa,https://www.facebook.com/nasa/posts/4,Black hole discovered 10 billion times mass of Sun 🕳️😱,https://facebook.com/nasa/photos/4.jpg,124877,1179,668434,2025-11-03 23:58:10
facebook,nasa,https://www.facebook.com/nasa/posts/5,"This nebula is 7,500 light years away 🌟😍 #JWST",https://facebook.com/nasa/photos/5.jpg,371437,4887,1746477,2025-11-02 20:39:10
facebook,nasa,https://www.facebook.com/nasa/posts/6,International cooperation in action 🤝🌍 #ISS,https://facebook.com/nasa/photos/6.jpg,114010,1254,627529,2025-11-01 03:32:10
facebook,nasa,https://www.facebook.com/nasa/posts/7,Launch countdown begins! T-minus 24 hours 🚀⏰,https://facebook.com/nasa/photos/7.jpg,104064,876,599150,2025-10-30 07:53:10
facebook,nasa,https://www.facebook.com/nasa/posts/8,This meteor shower will be visible tonight! 🌠✨ #StarGazing,https://facebook.com/nasa/photos/8.jpg,237000,4544,807209,2025-10-28 04:25:10
facebook,nasa,https://www.facebook.com/nasa/posts/9,Happy Earth Day from space! 🌍💚 #EarthDay,https://facebook.com/nasa/photos/9.jpg,128936,1214,574106,2025-10-25 21:12:10
facebook,nasa,https://www.facebook.com/nasa/posts/10,Happy Earth Day from space! 🌍💚 #EarthDay,https://facebook.com/nasa/photos/10.jpg,328005,1660,1799432,2025-10-21 23:43:10
facebook,nasa,https://www.facebook.com/nasa/posts/11,Discovering water ice on the Moon! 💧🌙 #Artemis,https://facebook.com/nasa/photos/11.jpg,154227,968,636094,2025-10-20 19:28:10
facebook,nasa,https://www.facebook.com/nasa/posts/12,Solar eclipse from space. Unreal view 🌑☀️,https://facebook.com/nasa/photos/12.jpg,385192,6603,1905509,2025-10-20 06:17:10
facebook,nasa,https://www.facebook.com/nasa/posts/13,James Webb captures the deepest view of the universe yet 🔭🌌,https://facebook.com/nasa/photos/13.jpg,135370,1810,714580,2025-10-19 23:39:10
facebook,nasa,https://www.facebook.com/nasa/posts/14,Solar eclipse from space. Unreal view 🌑☀️,https://facebook.com/nasa/photos/14.jpg,332815,2751,1624547,2025-10-19 02:23:10
facebook,nasa,https://www.facebook.com/nasa/posts/15,Earth science missions saving lives 🌍❤️ #EarthObservation,https://facebook.com/nasa/photos/15.jpg,288188,3952,1112263,2025-10-19 01:37:10
facebook,nasa,https://www.facebook.com/nasa/posts/16,Earth from the ISS. Never gets old 🌍✨ #SpaceStation,https://facebook.com/nasa/photos/16.jpg,279081,5476,1136408,2025-10-17 07:10:10
facebook,nasa,https://www.facebook.com/nasa/posts/17,The future of space exploration starts now 🚀🔮,https://facebook.com/nasa/photos/17.jpg,148852,1090,734613,2025-10-14 23:35:10
facebook,nasa,https://www.facebook.com/nasa/posts/18,Launch countdown begins! T-minus 24 hours 🚀⏰,https://facebook.com/nasa/photos/18.jpg,290754,5351,924965,2025-10-13 03:04:10
facebook,nasa,https://www.facebook.com/nasa/posts/19,The Pillars of Creation in stunning detail ✨🔭 #HubbleSpace,https://facebook.com/nasa/photos/19.jpg,221824,1828,717387,2025-10-13 00:51:10
facebook,nasa,https://www.facebook.com/nasa/posts/20,ISS astronauts conducting groundbreaking experiments 🧪🔬,https://facebook.com/nasa/photos/20.jpg,157404,1379,597932,2025-10-12 02:46:10
facebook,nasa,https://www.facebook.com/nasa/posts/21,Saturn's rings in unprecedented detail 🪐💍,https://facebook.com/nasa/photos/21.jpg,258735,1849,1480697,2025-10-09 00:05:10
facebook,nasa,https://www.facebook.com/nasa/posts/22,Astronaut training: It's not for the faint of heart! 💪👨‍🚀,https://facebook.com/nasa/photos/22.jpg,145577,2569,786821,2025-10-07 22:43:10
facebook,nasa,https://www.facebook.com/nasa/posts/23,The future of space exploration starts now 🚀🔮,https://facebook.com/nasa/photos/23.jpg,291907,2037,1202218,2025-10-02 03:15:10
facebook,nasa,https://www.facebook.com/nasa/posts/24,Discovering water ice on the Moon! 💧🌙 #Artemis,https://facebook.com/nasa/photos/24.jpg,199881,3308,729736,2025-10-01 21:24:10
facebook,nasa,https://www.facebook.com/nasa/posts/25,The Aurora Borealis from orbit 🌌💚💜 #NorthernLights,https://facebook.com/nasa/photos/25.jpg,185236,1755,762588,2025-09-29 19:49:10
facebook,nasa,https://www.facebook.com/nasa/posts/26,Mars helicopter Ingenuity completes 50th flight! 🚁🔴,https://facebook.com/nasa/photos/26.jpg,252797,4876,1003885,2025-09-29 02:02:10
facebook,nasa,https://www.facebook.com/nasa/posts/27,ISS astronauts conducting groundbreaking experiments 🧪🔬,https://facebook.com/nasa/photos/27.jpg,369959,7397,1161105,2025-09-28 06:07:10
facebook,nasa,https://www.facebook.com/nasa/posts/28,The Pillars of Creation in stunning detail ✨🔭 #HubbleSpace,https://facebook.com/nasa/photos/28.jpg,120363,2369,621080,2025-09-25 08:49:10
facebook,nasa,https://www.facebook.com/nasa/posts/29,This supernova explosion is spectacular! 💥⭐,https://facebook.com/nasa/photos/29.jpg,136563,811,702224,2025-09-25 02:47:10
facebook,nasa,https://www.facebook.com/nasa/posts/30,This meteor shower will be visible tonight! 🌠✨ #StarGazing,https://facebook.com/nasa/photos/30.jpg,165475,2147,517718,2025-09-25 00:21:10
facebook,nasa,https://www.facebook.com/nasa/posts/31,Black hole discovered 10 billion times mass of Sun 🕳️😱,https://facebook.com/nasa/photos/31.jpg,271590,3441,1487927,2025-09-24 07:01:10
facebook,nasa,https://www.facebook.com/nasa/posts/32,The future of space exploration starts now 🚀🔮,https://facebook.com/nasa/photos/32.jpg,242220,3537,1316097,2025-09-23 23:26:10
facebook,nasa,https://www.facebook.com/nasa/posts/33,Life aboard the ISS: A day in orbit 👨‍🚀🏠 #SpaceLife,https://facebook.com/nasa/photos/33.jpg,299380,2573,1218275,2025-09-22 22:08:10
facebook,nasa,https://www.facebook.com/nasa/posts/34,Spacewalk completed successfully! 👨‍🚀🌌 #EVA,https://facebook.com/nasa/photos/34.jpg,127972,1373,642193,2025-09-20 06:31:10
